pcds,oslaua,lat,long,lsoa21,msoa21
HA0 2PT,E09000005,51.556491,-0.30152,E01000634,E02000111
HA0 2PU,E09000005,51.560506,-0.320558,E01000565,E02000105
HA0 2PW,E09000005,51.561059,-0.32087,E01000565,E02000105
HA0 2PX,E09000005,51.557463,-0.320959,E01000608,E02000105
HA0 2PY,E09000005,51.557988,-0.323118,E01000567,E02000108
HA0 2PZ,E09000005,51.558898,-0.323185,E01000567,E02000108
HA0 2QA,E09000005,51.558524,-0.324757,E01000567,E02000108
HA0 2QB,E09000005,51.559888,-0.323914,E01000567,E02000108
HA0 2QD,E09000005,51.560488,-0.323733,E01000567,E02000108
HA0 2QE,E09000005,51.558936,-0.325882,E01000567,E02000108
HA0 2QF,E09000005,51.559957,-0.326219,E01000567,E02000108
HA0 2QG,E09000005,51.560451,-0.326778,E01000567,E02000108
HA0 2QH,E09000005,51.559478,-0.32729,E01000567,E02000108
HA0 2QJ,E09000005,51.559366,-0.32702,E01000567,E02000108
HA0 2QL,E09000005,51.559663,-0.327644,E01000567,E02000108
HA0 2QN,E09000005,51.561005,-0.324046,E01000567,E02000108
HA0 2QP,E09000005,51.560505,-0.329359,E01000567,E02000108
HA0 2QQ,E09000005,51.56153,-0.325527,E01000567,E02000108
HA0 2QR,E09000005,51.561536,-0.32847,E01000567,E02000108
HA0 2QS,E09000005,51.561687,-0.327079,E01000567,E02000108
HA0 2QT,E09000005,51.560863,-0.329851,E01000562,E02000100
HA0 2QU,E09000005,51.561531,-0.329408,E01000562,E02000100
HA0 2QW,E09000005,51.560871,-0.327888,E01000567,E02000108
HA0 2QX,E09000005,51.561666,-0.330658,E01000562,E02000100
HA0 2QY,E09000005,51.560089,-0.328552,E01000567,E02000108
HA0 2QZ,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2RA,E09000005,51.558596,-0.322836,E01000567,E02000108
HA0 2RB,E09000005,51.552434,-0.303315,E01000610,E02000111
HA0 2RD,E09000005,51.552844,-0.303054,E01000610,E02000111
HA0 2RE,E09000005,51.556407,-0.32381,E01000609,E02000108
HA0 2RF,E09000005,51.560125,-0.33233,E01000606,E02000108
HA0 2RH,E09000005,51.557608,-0.323536,E01000609,E02000108
HA0 2RJ,E09000005,51.557278,-0.325019,E01000609,E02000108
HA0 2RL,E09000005,51.557136,-0.323899,E01000609,E02000108
HA0 2RN,E09000005,51.5567,-0.324838,E01000609,E02000108
HA0 2RP,E09000005,51.55819,-0.325245,E01000609,E02000108
HA0 2RQ,E09000005,51.558609,-0.327567,E01000606,E02000108
HA0 2RR,E09000005,51.557388,-0.326429,E01000609,E02000108
HA0 2RS,E09000005,51.557466,-0.326815,E01000609,E02000108
HA0 2RT,E09000005,51.557345,-0.327815,E01000606,E02000108
HA0 2RU,E09000005,51.558035,-0.327617,E01000606,E02000108
HA0 2RW,E09000005,51.556441,-0.324992,E01000609,E02000108
HA0 2RX,E09000005,51.558445,-0.326116,E01000609,E02000108
HA0 2RY,E09000005,51.558397,-0.327171,E01000609,E02000108
HA0 2RZ,E09000005,51.559077,-0.327564,E01000606,E02000108
HA0 2SA,E09000005,51.55889,-0.327052,E01000606,E02000108
HA0 2SB,E09000005,51.558618,-0.328187,E01000606,E02000108
HA0 2SD,E09000005,51.558932,-0.330008,E01000606,E02000108
HA0 2SE,E09000005,51.559126,-0.329755,E01000606,E02000108
HA0 2SF,E09000005,51.559717,-0.328969,E01000606,E02000108
HA0 2SG,E09000005,51.559165,-0.328037,E01000606,E02000108
HA0 2SH,E09000005,51.559967,-0.330056,E01000606,E02000108
HA0 2SJ,E09000005,51.560849,-0.330774,E01000606,E02000108
HA0 2SL,E09000005,51.559364,-0.328766,E01000606,E02000108
HA0 2SN,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2SP,E09000005,51.554527,-0.318109,E01000609,E02000108
HA0 2SQ,E09000005,51.552367,-0.299322,E01000634,E02000111
HA0 2SR,E09000005,51.555686,-0.32564,E01000609,E02000108
HA0 2SS,E09000005,51.551409,-0.306454,E01000612,E02000111
HA0 2ST,E09000005,51.555238,-0.323839,E01000609,E02000108
HA0 2SW,E09000005,51.559435,-0.329369,E01000606,E02000108
HA0 2SX,E09000005,51.557061,-0.322402,E01000609,E02000108
HA0 2SY,E09000005,51.556584,-0.322361,E01000609,E02000108
HA0 2SZ,E09000005,51.556227,-0.322591,E01000609,E02000108
HA0 2TA,E09000005,51.555508,-0.323843,E01000609,E02000108
HA0 2TB,E09000005,51.556736,-0.322962,E01000609,E02000108
HA0 2TD,E09000005,51.555851,-0.323312,E01000609,E02000108
HA0 2TE,E09000005,51.555594,-0.322946,E01000609,E02000108
HA0 2TF,E09000005,51.554377,-0.323986,E01000609,E02000108
HA0 2TG,E09000005,51.556142,-0.328581,E01000606,E02000108
HA0 2TH,E09000005,51.5559,-0.328618,E01000609,E02000108
HA0 2TJ,E09000005,51.555212,-0.326422,E01000609,E02000108
HA0 2TL,E09000005,51.557453,-0.333524,E01000606,E02000108
HA0 2TN,E09000005,51.556769,-0.330981,E01000606,E02000108
HA0 2TP,E09000005,51.556584,-0.331233,E01000606,E02000108
HA0 2TQ,E09000005,51.555357,-0.325869,E01000609,E02000108
HA0 2TR,E09000005,51.556581,-0.333527,E01000606,E02000108
HA0 2TS,E09000005,51.556128,-0.330774,E01000606,E02000108
HA0 2TT,E09000005,51.556775,-0.333246,E01000606,E02000108
HA0 2TU,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2TW,E09000005,51.557202,-0.333605,E01000606,E02000108
HA0 2TX,E09000005,51.55559,-0.329611,E01000609,E02000108
HA0 2TZ,E09000005,51.55559,-0.329611,E01000609,E02000108
HA0 2UA,E09000005,51.557935,-0.305,E01000610,E02000111
HA0 2UB,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2UD,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2UE,E09000005,51.558106,-0.304994,E01000610,E02000111
HA0 2UF,E09000005,51.557935,-0.305,E01000610,E02000111
HA0 2UG,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2UH,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2UJ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2UL,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2UN,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2UP,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2UQ,E09000005,51.563617,-0.324988,E01000562,E02000100
HA0 2UR,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2US,E09000005,51.563617,-0.324988,E01000562,E02000100
HA0 2UT,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2UU,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2UW,E09000005,51.563617,-0.324988,E01000562,E02000100
HA0 2UX,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2UY,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2UZ,E09000005,51.563617,-0.324988,E01000562,E02000100
HA0 2WA,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2WD,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2WE,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2WF,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2WG,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2WJ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2WX,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2WY,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2WZ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2XA,E09000005,51.556155,-0.321959,E01000609,E02000108
HA0 2XB,E09000005,51.556005,-0.321488,E01000609,E02000108
HA0 2XD,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2XE,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2XF,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2XG,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2XH,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2XJ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2XL,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2XN,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2XP,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2XQ,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2XR,E09000005,51.557326,-0.325219,E01000609,E02000108
HA0 2XS,E09000005,51.557326,-0.325219,E01000609,E02000108
HA0 2XT,E09000005,51.550745,-0.305267,E01000631,E02000111
HA0 2XU,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2XW,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2XX,E09000005,51.551409,-0.306454,E01000612,E02000111
HA0 2XY,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2XZ,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YA,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YB,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YD,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YE,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YF,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YG,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YH,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YJ,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YL,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YN,E09000005,51.551409,-0.306454,E01000612,E02000111
HA0 2YP,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2YQ,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YR,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YS,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YT,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2YU,E09000005,51.555584,-0.316585,E01000608,E02000105
HA0 2YW,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2YY,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2YZ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZA,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZB,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZD,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZE,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZF,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZG,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZH,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZJ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZL,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZN,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZP,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZQ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZR,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZT,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZU,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZW,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 2ZZ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3AA,E09000005,51.555316,-0.305473,E01000610,E02000111
HA0 3AB,E09000005,51.554663,-0.307574,E01000610,E02000111
HA0 3AD,E09000005,51.555017,-0.306594,E01000610,E02000111
HA0 3AE,E09000005,51.555009,-0.304748,E01000610,E02000111
HA0 3AF,E09000005,51.55479,-0.309517,E01000607,E02000105
HA0 3AG,E09000005,51.555596,-0.308708,E01000607,E02000105
HA0 3AH,E09000005,51.555359,-0.306611,E01000610,E02000111
HA0 3AJ,E09000005,51.555674,-0.306599,E01000610,E02000111
HA0 3AL,E09000005,51.559227,-0.306034,E01000613,E02000105
HA0 3AN,E09000005,51.556529,-0.306048,E01000610,E02000111
HA0 3AP,E09000005,51.556222,-0.306564,E01000607,E02000105
HA0 3AQ,E09000005,51.55533,-0.307679,E01000607,E02000105
HA0 3AR,E09000005,51.556798,-0.306572,E01000610,E02000111
HA0 3AS,E09000005,51.55749,-0.306575,E01000610,E02000111
HA0 3AT,E09000005,51.55765,-0.308329,E01000610,E02000111
HA0 3AU,E09000005,51.55732,-0.311587,E01000607,E02000105
HA0 3AW,E09000005,51.560297,-0.306009,E01000613,E02000105
HA0 3AX,E09000005,51.55646,-0.315009,E01000607,E02000105
HA0 3AY,E09000005,51.557336,-0.312697,E01000607,E02000105
HA0 3AZ,E09000005,51.55707,-0.313645,E01000607,E02000105
HA0 3BA,E09000005,51.557958,-0.308476,E01000610,E02000111
HA0 3BB,E09000005,51.558266,-0.308638,E01000610,E02000111
HA0 3BD,E09000005,51.558182,-0.306549,E01000610,E02000111
HA0 3BE,E09000005,51.560385,-0.30654,E01000613,E02000105
HA0 3BF,E09000005,51.558875,-0.307851,E01000613,E02000105
HA0 3BG,E09000005,51.56215,-0.306691,E01000564,E02000105
HA0 3BH,E09000005,51.56055,-0.30548,E01000613,E02000105
HA0 3BJ,E09000005,51.560092,-0.305526,E01000613,E02000105
HA0 3BL,E09000005,51.559029,-0.306042,E01000613,E02000105
HA0 3BN,E09000005,51.558041,-0.305516,E01000610,E02000111
HA0 3BP,E09000005,51.555382,-0.310043,E01000607,E02000105
HA0 3BQ,E09000005,51.559546,-0.305734,E01000613,E02000105
HA0 3BS,E09000005,51.555756,-0.306682,E01000610,E02000111
HA0 3BT,E09000005,51.555784,-0.307388,E01000607,E02000105
HA0 3BU,E09000005,51.55604,-0.308273,E01000607,E02000105
HA0 3BW,E09000005,51.556178,-0.309148,E01000607,E02000105
HA0 3BX,E09000005,51.556218,-0.310012,E01000607,E02000105
HA0 3BY,E09000005,51.556336,-0.311364,E01000607,E02000105
HA0 3BZ,E09000005,51.556669,-0.308221,E01000607,E02000105
HA0 3DA,E09000005,51.555746,-0.309727,E01000607,E02000105
HA0 3DB,E09000005,51.555401,-0.311369,E01000607,E02000105
HA0 3DD,E09000005,51.555688,-0.311344,E01000607,E02000105
HA0 3DE,E09000005,51.556073,-0.312484,E01000607,E02000105
HA0 3DF,E09000005,51.555984,-0.314406,E01000607,E02000105
HA0 3DG,E09000005,51.55537,-0.309236,E01000607,E02000105
HA0 3DH,E09000005,51.5567,-0.312908,E01000607,E02000105
HA0 3DJ,E09000005,51.556706,-0.311437,E01000607,E02000105
HA0 3DL,E09000005,51.556826,-0.309802,E01000607,E02000105
HA0 3DN,E09000005,51.557423,-0.309996,E01000610,E02000111
HA0 3DP,E09000005,51.557263,-0.308314,E01000607,E02000105
HA0 3DQ,E09000005,51.555501,-0.315794,E01000608,E02000105
HA0 3DR,E09000005,51.557023,-0.308511,E01000607,E02000105
HA0 3DT,E09000005,51.5562,-0.309392,E01000607,E02000105
HA0 3DU,E09000005,51.5562,-0.309392,E01000607,E02000105
HA0 3DW,E09000005,51.558189,-0.310155,E01000610,E02000111
HA0 3DX,E09000005,51.5562,-0.309392,E01000607,E02000105
HA0 3DY,E09000005,51.5562,-0.309392,E01000607,E02000105
HA0 3DZ,E09000005,51.5562,-0.309392,E01000607,E02000105
HA0 3EA,E09000005,51.554752,-0.315028,E01000608,E02000105
HA0 3EB,E09000005,51.554485,-0.315226,E01000608,E02000105
HA0 3ED,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3EE,E09000005,51.554809,-0.313988,E01000608,E02000105
HA0 3EF,E09000005,51.555096,-0.313328,E01000607,E02000105
HA0 3EG,E09000005,51.554836,-0.311491,E01000607,E02000105
HA0 3EH,E09000005,51.555638,-0.314073,E01000607,E02000105
HA0 3EJ,E09000005,51.5553,-0.314979,E01000607,E02000105
HA0 3EL,E09000005,51.555089,-0.315348,E01000608,E02000105
HA0 3EN,E09000005,51.555822,-0.316287,E01000608,E02000105
HA0 3EP,E09000005,51.556549,-0.316823,E01000608,E02000105
HA0 3EQ,E09000005,51.555181,-0.312979,E01000607,E02000105
HA0 3ER,E09000005,51.557038,-0.317065,E01000608,E02000105
HA0 3ES,E09000005,51.557665,-0.317489,E01000608,E02000105
HA0 3ET,E09000005,51.558446,-0.318643,E01000608,E02000105
HA0 3EU,E09000005,51.558056,-0.318398,E01000608,E02000105
HA0 3EW,E09000005,51.556015,-0.316525,E01000608,E02000105
HA0 3EX,E09000005,51.559041,-0.319386,E01000608,E02000105
HA0 3EY,E09000005,51.559485,-0.320235,E01000608,E02000105
HA0 3EZ,E09000005,51.56183,-0.320077,E01000565,E02000105
HA0 3FA,E09000005,51.556721,-0.314985,E01000607,E02000105
HA0 3FD,E09000005,51.558131,-0.312336,E01000608,E02000105
HA0 3FE,E09000005,51.560513,-0.319202,E01000608,E02000105
HA0 3FF,E09000005,51.558747,-0.312039,E01000608,E02000105
HA0 3FG,E09000005,51.558859,-0.311112,E01000608,E02000105
HA0 3HA,E09000005,51.562718,-0.319957,E01000565,E02000105
HA0 3HB,E09000005,51.561298,-0.319389,E01000608,E02000105
HA0 3HD,E09000005,51.561249,-0.317833,E01000608,E02000105
HA0 3HE,E09000005,51.561535,-0.317736,E01000608,E02000105
HA0 3HF,E09000005,51.5591,-0.31846,E01000608,E02000105
HA0 3HG,E09000005,51.558198,-0.316373,E01000608,E02000105
HA0 3HH,E09000005,51.560152,-0.3191,E01000608,E02000105
HA0 3HJ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3HL,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3HN,E09000005,51.55994,-0.319353,E01000608,E02000105
HA0 3HP,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3HQ,E09000005,51.555405,-0.316634,E01000608,E02000105
HA0 3HS,E09000005,51.561752,-0.31907,E01000608,E02000105
HA0 3HT,E09000005,51.562897,-0.319879,E01000565,E02000105
HA0 3HU,E09000005,51.562345,-0.319639,E01000565,E02000105
HA0 3HX,E09000005,51.562142,-0.31868,E01000565,E02000105
HA0 3HY,E09000005,51.562118,-0.318869,E01000565,E02000105
HA0 3HZ,E09000005,51.561737,-0.319287,E01000608,E02000105
HA0 3JA,E09000005,51.562094,-0.319057,E01000565,E02000105
HA0 3JB,E09000005,51.563439,-0.31944,E01000565,E02000105
HA0 3JD,E09000005,51.56304,-0.31856,E01000565,E02000105
HA0 3JE,E09000005,51.563266,-0.317369,E01000565,E02000105
HA0 3JF,E09000005,51.563747,-0.317712,E01000565,E02000105
HA0 3JG,E09000005,51.56375,-0.316009,E01000565,E02000105
HA0 3JH,E09000005,51.564912,-0.316774,E01000565,E02000105
HA0 3JJ,E09000005,51.56402,-0.317918,E01000565,E02000105
HA0 3JL,E09000005,51.564939,-0.319313,E01000565,E02000105
HA0 3JN,E09000005,51.564619,-0.320219,E01000563,E02000100
HA0 3JP,E09000005,51.566623,-0.319482,E01000563,E02000100
HA0 3JQ,E09000005,51.56467,-0.31625,E01000565,E02000105
HA0 3JR,E09000005,51.566936,-0.320624,E01000563,E02000100
HA0 3JS,E09000005,51.567595,-0.320153,E01000563,E02000100
HA0 3JT,E09000005,51.567621,-0.318868,E01000563,E02000100
HA0 3JU,E09000005,51.563535,-0.31922,E01000565,E02000105
HA0 3JW,E09000005,51.566036,-0.319936,E01000563,E02000100
HA0 3JY,E09000005,51.567151,-0.32053,E01000563,E02000100
HA0 3JZ,E09000005,51.563535,-0.31922,E01000565,E02000105
HA0 3LB,E09000005,51.561825,-0.318461,E01000608,E02000105
HA0 3LD,E09000005,51.561737,-0.319287,E01000608,E02000105
HA0 3LE,E09000005,51.562182,-0.312633,E01000608,E02000105
HA0 3LF,E09000005,51.563218,-0.313418,E01000564,E02000105
HA0 3LG,E09000005,51.562013,-0.317199,E01000608,E02000105
HA0 3LH,E09000005,51.563204,-0.315597,E01000565,E02000105
HA0 3LJ,E09000005,51.564586,-0.314752,E01000563,E02000100
HA0 3LL,E09000005,51.56531,-0.315692,E01000563,E02000100
HA0 3LN,E09000005,51.565667,-0.318045,E01000563,E02000100
HA0 3LP,E09000005,51.565923,-0.314544,E01000566,E02000100
HA0 3LQ,E09000005,51.562462,-0.31711,E01000565,E02000105
HA0 3LR,E09000005,51.565496,-0.312987,E01000563,E02000100
HA0 3LS,E09000005,51.565187,-0.314052,E01000563,E02000100
HA0 3LT,E09000005,51.565173,-0.312422,E01000564,E02000105
HA0 3LU,E09000005,51.565275,-0.310788,E01000566,E02000100
HA0 3LW,E09000005,51.565883,-0.317431,E01000563,E02000100
HA0 3LX,E09000005,51.558142,-0.319419,E01000608,E02000105
HA0 3NB,E09000005,51.562429,-0.304833,E01000564,E02000105
HA0 3ND,E09000005,51.562429,-0.304833,E01000564,E02000105
HA0 3NE,E09000005,51.562684,-0.304463,E01000564,E02000105
HA0 3NF,E09000005,51.562709,-0.304304,E01000564,E02000105
HA0 3NG,E09000005,51.562501,-0.30548,E01000564,E02000105
HA0 3NH,E09000005,51.562727,-0.306164,E01000564,E02000105
HA0 3NJ,E09000005,51.562742,-0.305947,E01000564,E02000105
HA0 3NL,E09000005,51.562758,-0.307072,E01000564,E02000105
HA0 3NN,E09000005,51.562369,-0.308183,E01000564,E02000105
HA0 3NP,E09000005,51.561175,-0.309569,E01000564,E02000105
HA0 3NQ,E09000005,51.56245,-0.306275,E01000564,E02000105
HA0 3NR,E09000005,51.5612,-0.310044,E01000564,E02000105
HA0 3NS,E09000005,51.562304,-0.310508,E01000564,E02000105
HA0 3NT,E09000005,51.563361,-0.307742,E01000566,E02000100
HA0 3NU,E09000005,51.563799,-0.306283,E01000566,E02000100
HA0 3NW,E09000005,51.562348,-0.307938,E01000564,E02000105
HA0 3NX,E09000005,51.565442,-0.307347,E01000564,E02000105
HA0 3NY,E09000005,51.564958,-0.306889,E01000564,E02000105
HA0 3NZ,E09000005,51.564612,-0.307205,E01000564,E02000105
HA0 3PA,E09000005,51.563859,-0.306742,E01000566,E02000100
HA0 3PB,E09000005,51.566007,-0.30724,E01000564,E02000105
HA0 3PD,E09000005,51.564879,-0.306344,E01000564,E02000105
HA0 3PE,E09000005,51.566098,-0.306732,E01000564,E02000105
HA0 3PF,E09000005,51.563195,-0.30681,E01000566,E02000100
HA0 3PG,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3PL,E09000005,51.563432,-0.31201,E01000564,E02000105
HA0 3PN,E09000005,51.551409,-0.306454,E01000612,E02000111
HA0 3PP,E09000005,51.563775,-0.311536,E01000564,E02000105
HA0 3PQ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3PR,E09000005,51.564343,-0.31101,E01000564,E02000105
HA0 3PS,E09000005,51.563845,-0.313221,E01000564,E02000105
HA0 3PT,E09000005,51.564006,-0.314442,E01000563,E02000100
HA0 3PU,E09000005,51.564572,-0.3138,E01000563,E02000100
HA0 3PW,E09000005,51.56339,-0.309126,E01000566,E02000100
HA0 3PX,E09000005,51.564629,-0.313337,E01000564,E02000105
HA0 3PY,E09000005,51.56431,-0.312468,E01000564,E02000105
HA0 3PZ,E09000005,51.564819,-0.311555,E01000564,E02000105
HA0 3QA,E09000005,51.565791,-0.31162,E01000566,E02000100
HA0 3QB,E09000005,51.566726,-0.311629,E01000566,E02000100
HA0 3QD,E09000005,51.5668,-0.31115,E01000566,E02000100
HA0 3QE,E09000005,51.565838,-0.311156,E01000566,E02000100
HA0 3QF,E09000005,51.565581,-0.309535,E01000566,E02000100
HA0 3QG,E09000005,51.565284,-0.309474,E01000566,E02000100
HA0 3QH,E09000005,51.564665,-0.309627,E01000566,E02000100
HA0 3QJ,E09000005,51.565921,-0.308138,E01000566,E02000100
HA0 3QL,E09000005,51.564814,-0.308063,E01000566,E02000100
HA0 3QN,E09000005,51.560492,-0.307675,E01000613,E02000105
HA0 3QP,E09000005,51.561517,-0.307695,E01000613,E02000105
HA0 3QQ,E09000005,51.56611,-0.310064,E01000566,E02000100
HA0 3QR,E09000005,51.561509,-0.308359,E01000613,E02000105
HA0 3QS,E09000005,51.561078,-0.306528,E01000613,E02000105
HA0 3QU,E09000005,51.567449,-0.311241,E01000566,E02000100
HA0 3QW,E09000005,51.561093,-0.306946,E01000613,E02000105
HA0 3QX,E09000005,51.567929,-0.317731,E01000563,E02000100
HA0 3QY,E09000005,51.569008,-0.320894,E01000563,E02000100
HA0 3QZ,E09000005,51.568296,-0.320733,E01000563,E02000100
HA0 3RA,E09000005,51.567631,-0.318261,E01000563,E02000100
HA0 3RB,E09000005,51.567229,-0.315939,E01000566,E02000100
HA0 3RD,E09000005,51.567032,-0.312901,E01000566,E02000100
HA0 3RE,E09000005,51.567201,-0.310226,E01000566,E02000100
HA0 3RF,E09000005,51.56749,-0.30844,E01000566,E02000100
HA0 3RG,E09000005,51.566879,-0.309704,E01000566,E02000100
HA0 3RH,E09000005,51.566798,-0.317239,E01000563,E02000100
HA0 3RJ,E09000005,51.566456,-0.317237,E01000563,E02000100
HA0 3RL,E09000005,51.565271,-0.314828,E01000563,E02000100
HA0 3RQ,E09000005,51.566387,-0.313055,E01000566,E02000100
HA0 3RU,E09000005,51.570758,-0.309978,E01000569,E02000100
HA0 3RX,E09000005,51.569327,-0.308632,E01000569,E02000100
HA0 3RY,E09000005,51.567413,-0.307462,E01000566,E02000100
HA0 3RZ,E09000005,51.569545,-0.309403,E01000569,E02000100
HA0 3SA,E09000005,51.56812,-0.308518,E01000569,E02000100
HA0 3SB,E09000005,51.568089,-0.311362,E01000569,E02000100
HA0 3SD,E09000005,51.568439,-0.310685,E01000569,E02000100
HA0 3SE,E09000005,51.56936,-0.312815,E01000569,E02000100
HA0 3SF,E09000005,51.569246,-0.312358,E01000569,E02000100
HA0 3SG,E09000005,51.568327,-0.313532,E01000569,E02000100
HA0 3SH,E09000005,51.568424,-0.317164,E01000569,E02000100
HA0 3SJ,E09000005,51.568888,-0.317537,E01000569,E02000100
HA0 3SL,E09000005,51.568866,-0.314695,E01000569,E02000100
HA0 3SN,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3SP,E09000005,51.569744,-0.31322,E01000569,E02000100
HA0 3SQ,E09000005,51.56843,-0.315029,E01000569,E02000100
HA0 3SS,E09000005,51.569744,-0.31322,E01000569,E02000100
HA0 3ST,E09000005,51.569744,-0.31322,E01000569,E02000100
HA0 3SU,E09000005,51.570268,-0.31092,E01000569,E02000100
HA0 3SW,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3SX,E09000005,51.570674,-0.311641,E01000569,E02000100
HA0 3SY,E09000005,51.570468,-0.312962,E01000569,E02000100
HA0 3SZ,E09000005,51.570471,-0.314434,E01000569,E02000100
HA0 3TA,E09000005,51.570568,-0.315541,E01000569,E02000100
HA0 3TB,E09000005,51.569776,-0.317389,E01000569,E02000100
HA0 3TD,E09000005,51.56978,-0.31886,E01000563,E02000100
HA0 3TE,E09000005,51.568991,-0.319669,E01000563,E02000100
HA0 3TF,E09000005,51.569375,-0.31573,E01000569,E02000100
HA0 3TG,E09000005,51.569404,-0.315223,E01000569,E02000100
HA0 3TH,E09000005,51.569444,-0.31427,E01000569,E02000100
HA0 3TJ,E09000005,51.569427,-0.313722,E01000569,E02000100
HA0 3TL,E09000005,51.567732,-0.314621,E01000566,E02000100
HA0 3TN,E09000005,51.566853,-0.314798,E01000566,E02000100
HA0 3TP,E09000005,51.561806,-0.306545,E01000613,E02000105
HA0 3TQ,E09000005,51.571247,-0.313308,E01000569,E02000100
HA0 3TR,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3TS,E09000005,51.562155,-0.312663,E01000608,E02000105
